id;nature;couleur;nb_places;date_realisation;observations;meta_insee;meta_siren;meta_datcreat;meta_datmaj;meta_datsupp;meta_source;meta_actif;meta_resolution_spatiale;meta_licence;meta_observations;meta_genealogie;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
696;;;;;;84007;;20190425124319;20190425124319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846210.5992935284;6316006.65560135;4.8207920917676645;43.92789162661365;43.92789162661365;4.8207920917676645
697;;;;;;84007;;20190425124319;20190425124319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846211.7078548808;6316077.603527912;4.820826262074754;43.928529724952455;43.928529724952455;4.820826262074754
698;;;;;;84007;;20190425124319;20190425124319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846452.5824001894;6316118.620297955;4.8238366883743895;43.92884873440782;43.92884873440782;4.8238366883743895
699;;;;;;84007;;20190425124319;20190425124319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847177.3439758662;6316247.450963709;4.832896455409903;43.929856825396534;43.929856825396534;4.832896455409903
700;;;;;;84007;;20190425124319;20190425124319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847282.8156702616;6316267.187314929;4.834215200061262;43.93001235667467;43.93001235667467;4.834215200061262
701;;;;;;84007;;20190425124319;20190425124319;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;847469.7468283275;6316269.998309788;4.836543158741954;43.92999854828911;43.92999854828911;4.836543158741954
767;;;;;;84007;;20190425154618;20190425154618;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;851692.7717092223;6314828.789368607;4.888686416357245;43.91613558490297;43.91613558490297;4.888686416357245
808;;;;;;84007;;20190426151440;20190426151440;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;849690.4737473837;6315811.375135916;4.864054408107349;43.92540401876578;43.92540401876578;4.864054408107349
703;;;;;;84007;;20190425133830;20190425133830;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846127.9288812277;6318281.635966766;4.820415972578761;43.9483772155035;43.9483772155035;4.820415972578761
702;;;;;;84007;;20190425133318;20190425152011;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846759.0980005923;6318154.873776396;4.828239519737032;43.94710548217664;43.94710548217664;4.828239519737032
771;;;;;;84007;;20190425154821;20190425154821;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846255.0734805485;6314543.507841141;4.820925630925751;43.91471830809491;43.91471830809491;4.820925630925751
705;;;;;;84007;;20190425134749;20190425134749;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846183.9376953754;6318261.701027202;4.821107738985338;43.94818623409626;43.94818623409626;4.821107738985338
706;;;;;;84007;;20190425134749;20190425134749;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846650.9786376839;6318173.8437617;4.826898578869803;43.947298678012984;43.947298678012984;4.826898578869803
707;;;;;;84007;;20190425134749;20190425134749;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;846779.2199190904;6318106.774440129;4.828476224698669;43.94666852921651;43.94666852921651;4.828476224698669
708;;;;;;84007;;20190425134836;20190425134904;;Mairie Avignon / Pôle Paysages Urbains / Aménagement Mobilité;t;;;;;84007-veloVoies;843358.2313420582;6315961.3035646;4.785270396335577;43.928069683928086;43.928069683928086;4.785270396335577
