id;cpt_id;date;name;counts;status_libelle;domain;latitude;longitude;user_type_libelle;installation_date;counter;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;meta_millesime;meta_source;meta_resolution;meta_insee;meta_sirene;meta_observations;meta_genealogie;meta_licence;meta_datcreat;meta_datmaj;meta_datsupp;meta_actif;nom_fic
;102052946;20191126000000;Pont Daladier Piétons Piétons entrée de ville;530;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100426.726411;;;84007-compteursVelosPietons
;100052947;20190819000000;Pont Daladier Vélos;1339;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;101052946;20190823000000;Pont Daladier Piétons Piétons sortie de ville;1143;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110231;;;84007-compteursVelosPietons
;100052947;20190804000000;Pont Daladier Vélos;1142;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;102052946;20190808000000;Pont Daladier Piétons Piétons entrée de ville;1200;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110240;;;84007-compteursVelosPietons
;102052947;20191022000000;Pont Daladier Vélos Vélos entrée de ville;79;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100535.14209;;;84007-compteursVelosPietons
;102052947;20191113000000;Pont Daladier Vélos Vélos entrée de ville;117;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100545.403421;;;84007-compteursVelosPietons
;101052947;20191229000000;Pont Daladier Vélos Vélos sortie de ville;375;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20200104060031.658063;;;84007-compteursVelosPietons
;100052946;20191009000000;Pont Daladier Piétons;1739;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100606.43287;;;84007-compteursVelosPietons
;101052946;20190930000000;Pont Daladier Piétons Piétons sortie de ville;899;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100317.476112;;;84007-compteursVelosPietons
;101052947;20191223000000;Pont Daladier Vélos Vélos sortie de ville;418;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191229060025.314386;;;84007-compteursVelosPietons
;101052947;20190719000000;Pont Daladier Vélos Vélos sortie de ville;2501;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110248;;;84007-compteursVelosPietons
;102052947;20190912000000;Pont Daladier Vélos Vélos entrée de ville;368;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110304;;;84007-compteursVelosPietons
;101052947;20190801000000;Pont Daladier Vélos Vélos sortie de ville;950;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110250;;;84007-compteursVelosPietons
;101052947;20190824000000;Pont Daladier Vélos Vélos sortie de ville;921;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110252;;;84007-compteursVelosPietons
;100052946;20190924000000;Pont Daladier Piétons;1930;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110309;;;84007-compteursVelosPietons
;100052947;20191011000000;Pont Daladier Vélos;1301;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100609.413873;;;84007-compteursVelosPietons
;101052946;20191010000000;Pont Daladier Piétons Piétons sortie de ville;992;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100322.127627;;;84007-compteursVelosPietons
;100052947;20191215000000;Pont Daladier Vélos;778;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191226100613.888864;;;84007-compteursVelosPietons
;101052946;20191224000000;Pont Daladier Piétons Piétons sortie de ville;546;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191230060015.362131;;;84007-compteursVelosPietons
;101052946;20191216000000;Pont Daladier Piétons Piétons sortie de ville;499;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100353.557515;;;84007-compteursVelosPietons
;102052946;20190928000000;Pont Daladier Piétons Piétons entrée de ville;993;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191226100358.972515;;;84007-compteursVelosPietons
;101052946;20190926000000;Pont Daladier Piétons Piétons sortie de ville;1193;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110234;;;84007-compteursVelosPietons
;100052946;20191227000000;Pont Daladier Piétons;1205;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20200102060034.780596;;;84007-compteursVelosPietons
;102052947;20190914000000;Pont Daladier Vélos Vélos entrée de ville;363;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191015110305;;;84007-compteursVelosPietons
;100052946;20190802000000;Pont Daladier Piétons;1969;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
;102052947;20191222000000;Pont Daladier Vélos Vélos entrée de ville;139;brute;Mairie d'Avignon Service Mobilité;43.95094043703588;4.8022500733126225;vélo;20190701000000;YTH19058714;844663.4752643049;6318532.925286681;4.8022500733126225;43.95094043703588;2019;;;;;;;;;20191228060032.178954;;;84007-compteursVelosPietons
;100052946;20190725000000;Pont Daladier Piétons;3412;brute;Mairie d'Avignon Service Mobilité;43.95111000002228;4.80119;piéton;20190701000000;Y2H19058715;844577.9700478094;6318549.81990354;4.80119;43.95111000002228;2019;;;;;;;;;20191015110308;;;84007-compteursVelosPietons
